id,book_id,user_id
169,49714,121547
170,36133,121547
171,10736,182116
172,35123,182116
173,31365,182116
174,29217,182116
175,33310,182116
176,15742,98882
177,33052,98882
178,30104,98882
179,30520,98882
180,13399,98882
181,23916,66266
182,14567,66266
183,5013,66266
184,6627,66266
185,35920,66266
186,36226,107912
187,49826,107912
188,43160,107912
189,11663,107912
190,697,107912
191,42738,228168
192,44841,228168
193,38552,228168
194,38705,228168
195,29174,228168
196,5229,246967
197,19820,246967
198,6201,246967
199,3168,246967
200,20451,246967
201,41291,271040
202,4632,271040
203,9583,271040
204,29718,271040
205,23898,271040
206,40302,170320
207,11598,170320
208,39619,170320
209,3667,170320
210,37749,170320
211,13299,59850
212,15018,59850
213,1075,59850
214,26865,59850
215,11594,59850
216,5250,106666
217,35671,106666
218,26304,106666
219,44667,106666
220,3157,106666
221,24914,159353
222,6974,159353
223,35032,159353
224,7056,159353
225,36633,159353
226,39003,172083
227,11992,172083
228,2839,172083
229,1745,172083
230,43281,172083
231,289,124592
232,11384,124592
233,30511,124592
234,44694,124592
235,30489,124592
236,34666,47065
237,6111,47065
238,17495,47065
239,22932,47065
240,20923,47065
241,49657,99128
242,30368,99128
243,20317,99128
244,14948,99128
245,22430,99128
246,39526,117324
247,31197,117324
248,48666,117324
249,46345,117324
250,17728,117324
251,42684,117016
252,15991,117016
253,39972,117016
254,38041,117016
255,21893,117016
256,35893,184068
257,37534,184068
258,12101,184068
259,17276,184068
260,27399,184068
261,1008,200600
262,21759,200600
263,39795,200600
264,38245,200600
265,11690,200600
266,15557,251309
267,49838,251309
268,40918,251309
269,18476,251309
270,11619,251309
271,11288,46891
272,7670,46891
273,20705,46891
274,5108,46891
275,11219,46891
276,31137,119625
277,27095,119625
278,29794,119625
279,42282,119625
280,25705,119625
281,32618,178546
282,8498,178546
283,19750,178546
284,21093,178546
285,48748,178546
286,28481,40964
287,38742,40964
288,6716,40964
289,15430,40964
290,7950,40964
291,24502,260053
292,2399,260053
293,14867,260053
294,27856,260053
295,31494,260053
296,33500,168845
297,40651,168845
298,5339,168845
299,36371,168845
300,22956,168845
301,1250,252534
302,10423,252534
303,40676,252534
304,8066,252534
305,23850,252534
306,9517,236548
307,21290,236548
308,7445,236548
309,39014,236548
310,23102,236548
311,24531,47321
312,28434,47321
313,22628,47321
314,12697,47321
315,45977,47321
316,26025,62234
317,5434,62234
318,25907,62234
319,34796,62234
320,34171,62234
321,39701,248047
322,23664,248047
323,10902,248047
324,36145,248047
325,28138,248047
326,1311,69940
327,13273,69940
328,32874,69940
329,9458,69940
330,25663,69940
331,38929,73342
332,6096,73342
333,47074,73342
334,31652,73342
335,19716,73342
336,38776,18548
337,34239,18548
338,32169,18548
339,5014,18548
340,27280,18548
341,45827,28622
342,13894,28622
343,14759,28622
344,47761,28622
345,19335,28622
346,10233,98017
347,4045,98017
348,46863,98017
349,34634,98017
350,1877,98017
351,42597,84435
352,14141,84435
353,25439,84435
354,11102,84435
355,10197,84435
356,40291,107224
357,17154,107224
358,44319,107224
359,16549,107224
360,38795,107224
361,45299,170448
362,15490,170448
363,16015,170448
364,3968,170448
365,19010,170448
366,9879,145046
367,43253,145046
368,8479,145046
369,9038,145046
370,39345,145046
371,20791,123143
372,37764,123143
373,39868,123143
374,46330,123143
375,46337,123143
376,39942,12678
377,3550,12678
378,14827,12678
379,20982,12678
380,8725,12678
381,6038,104883
382,26895,104883
383,5642,104883
384,19857,104883
385,20220,104883
386,37027,134318
387,41838,134318
388,18521,134318
389,4982,134318
390,48777,134318
391,11226,126968
392,15236,126968
393,21863,126968
394,3785,126968
395,3052,126968
396,20066,93629
397,39946,93629
398,32923,93629
399,49429,93629
400,12343,93629
401,14738,175179
402,40246,175179
403,1000,175179
404,8288,175179
405,6434,175179
406,6079,240720
407,20962,240720
408,37748,240720
409,538,240720
410,25615,240720
411,231,13882
412,35564,13882
413,24459,13882
414,37749,13882
415,7438,13882
416,12158,93014
417,7810,93014
418,38373,93014
419,2115,93014
420,29937,93014
421,35674,41464
422,39764,41464
423,18555,41464
424,15796,41464
425,26983,41464
426,35699,69472
427,24989,69472
428,47128,69472
429,49472,69472
430,29373,69472
431,17011,203594
432,36908,203594
433,5948,203594
434,40155,203594
435,45595,203594
436,23018,230095
437,36435,230095
438,33238,230095
439,33131,230095
440,17830,230095
441,2025,126788
442,23805,126788
443,7551,126788
444,16522,126788
445,11031,126788
446,25105,203558
447,10728,203558
448,3861,203558
449,37462,203558
450,34762,203558
451,30272,232778
452,46378,232778
453,11346,232778
454,45790,232778
455,43870,232778
456,8587,1086
457,7314,1086
458,19779,1086
459,8534,1086
460,3588,1086
461,35262,28770
462,8274,28770
463,8110,28770
464,49535,28770
465,42688,28770
466,28534,58427
467,13660,58427
468,2330,58427
469,42211,58427
470,28134,58427
471,44325,175892
472,20730,175892
473,47338,175892
474,24389,175892
475,23288,175892
476,39280,40236
477,31530,40236
478,46875,40236
479,19332,40236
480,33029,40236
481,13830,42316
482,47923,42316
483,48227,42316
484,14654,42316
485,26770,42316
486,40833,273083
487,21018,273083
488,2760,273083
489,23455,273083
490,28554,273083
491,47202,259977
492,3122,259977
493,41627,259977
494,33053,259977
495,25288,259977
496,17724,221127
497,42424,221127
498,23829,221127
499,39785,221127
500,25134,221127
501,5435,102289
502,22197,102289
503,35895,102289
504,45395,102289
505,41840,102289
506,8522,152747
507,22285,152747
508,2959,152747
509,29407,152747
510,22086,152747
511,20007,44999
512,19232,44999
513,44098,44999
514,11958,44999
515,29340,44999
516,44568,36282
517,21997,36282
518,17589,36282
519,24275,36282
520,17346,36282
521,1069,33599
522,44941,33599
523,15256,33599
524,39654,33599
525,25678,33599
526,3724,99892
527,24662,99892
528,47262,99892
529,41103,99892
530,32571,99892
531,45804,124287
532,26582,124287
533,10635,124287
534,21054,124287
535,37134,124287
536,24297,6248
537,45633,6248
538,29010,6248
539,11182,6248
540,40284,6248
541,38203,129057
542,39611,129057
543,27167,129057
544,39173,129057
545,6845,129057
546,21062,192099
547,41251,192099
548,3604,192099
549,19559,192099
550,30595,192099
551,28073,189284
552,49023,189284
553,42007,189284
554,21235,189284
555,3938,189284
556,44467,67644
557,19250,67644
558,31686,67644
559,42803,67644
560,14435,67644
561,45770,117046
562,40660,117046
563,38159,117046
564,15058,117046
565,140,117046
566,23321,24321
567,34188,24321
568,23050,24321
569,5183,24321
570,40462,24321
571,43094,81663
572,36011,81663
573,41123,81663
574,41635,81663
575,24401,81663
576,40438,59013
577,34260,59013
578,15006,59013
579,47388,59013
580,18021,59013
581,39153,85119
582,42523,85119
583,11809,85119
584,929,85119
585,20807,85119
586,41098,4910
587,24052,4910
588,49390,4910
589,28743,4910
590,20322,4910
591,13865,172485
592,31363,172485
593,20442,172485
594,13551,172485
595,36355,172485
596,49419,121509
597,7594,121509
598,39159,121509
599,44502,121509
600,768,121509
601,32562,131352
602,20210,131352
603,22402,131352
604,4358,131352
605,3934,131352
606,15515,249064
607,23883,249064
608,45800,249064
609,34604,249064
610,1227,249064
611,49222,92784
612,13102,92784
613,39529,92784
614,30130,92784
615,33475,92784
616,22126,78673
617,40516,78673
618,26123,78673
619,25972,78673
620,45351,78673
621,45968,268640
622,740,268640
623,29239,268640
624,42783,268640
625,12635,268640
626,33937,26397
627,32279,26397
628,12053,26397
629,20343,26397
630,48140,26397
631,39533,153392
632,17198,153392
633,48299,153392
634,7229,153392
635,21976,153392
636,41975,178749
637,27055,178749
638,27303,178749
639,32416,178749
640,37384,178749
641,7754,176237
642,42617,176237
643,18456,176237
644,6856,176237
645,37185,176237
646,18155,46578
647,2226,46578
648,13094,46578
649,9785,46578
650,23052,46578
651,17007,17899
652,15773,17899
653,40925,17899
654,22061,17899
655,17979,17899
656,29077,144079
657,22043,144079
658,9456,144079
659,38374,144079
660,25625,144079
661,36001,247778
662,38906,247778
663,21939,247778
664,12927,247778
665,43579,247778
666,49205,63952
667,36088,63952
668,1320,63952
669,37948,63952
670,15808,63952
671,26528,43839
672,29445,43839
673,11266,43839
674,18875,43839
675,38092,43839
676,38004,169834
677,39120,169834
678,39773,169834
679,5149,169834
680,41008,169834
681,7831,185024
682,13132,185024
683,14226,185024
684,33082,185024
685,21229,185024
686,40594,49955
687,8998,49955
688,44991,49955
689,36586,49955
690,4697,49955
691,4377,219328
692,49608,219328
693,17554,219328
694,17339,219328
695,15364,219328
696,30972,227623
697,1099,227623
698,22838,227623
699,13931,227623
700,3043,227623
701,41786,40756
702,37657,40756
703,41454,40756
704,31797,40756
705,37995,40756
706,41553,146839
707,47721,146839
708,32815,146839
709,3889,146839
710,13987,146839
711,36277,230974
712,49866,230974
713,5896,230974
714,7798,230974
715,17832,230974
716,35625,276186
717,48811,276186
718,25100,276186
719,15132,276186
720,22576,276186
721,3066,77186
722,27603,77186
723,25797,77186
724,26726,77186
725,43963,77186
726,2561,271890
727,1478,271890
728,39899,271890
729,26615,271890
730,16158,271890
731,10474,90976
732,41703,90976
733,1473,90976
734,27673,90976
735,9515,90976
736,14850,276565
737,30049,276565
738,19487,276565
739,19524,276565
740,33006,276565
741,46308,164193
742,5699,164193
743,43207,164193
744,19505,164193
745,44973,164193
746,25561,196055
747,41341,196055
748,23463,196055
749,23472,196055
750,49845,196055
751,36236,120093
752,43691,120093
753,11290,120093
754,40172,120093
755,24025,120093
756,42066,99957
757,4351,99957
758,7917,99957
759,16180,99957
760,34377,99957
761,47523,230811
762,11932,230811
763,42252,230811
764,10121,230811
765,17502,230811
766,49233,122663
767,3052,122663
768,46557,122663
769,19350,122663
770,37258,122663
771,831,99210
772,49994,99210
773,23768,99210
774,7040,99210
775,28980,99210
776,5030,252474
777,2643,252474
778,24921,252474
779,21506,252474
780,8311,252474
781,4656,204698
782,47888,204698
783,5334,204698
784,45244,204698
785,8883,204698
786,36033,190964
787,36695,190964
788,18764,190964
789,25259,190964
790,38629,190964
791,45882,259886
792,39916,259886
793,9970,259886
794,18474,259886
795,30318,259886
796,11459,207865
797,13725,207865
798,47209,207865
799,36540,207865
800,24005,207865
801,4835,251766
802,11061,251766
803,2099,251766
804,31157,251766
805,27908,251766
806,23841,133225
807,34236,133225
808,9911,133225
809,7091,133225
810,3618,133225
811,16007,45321
812,6977,45321
813,22907,45321
814,30358,45321
815,27334,45321
816,28155,270597
817,15439,270597
818,22631,270597
819,9404,270597
820,20998,270597
821,1623,231329
822,8569,231329
823,47881,231329
824,4703,231329
825,26264,231329
826,25044,65276
827,46823,65276
828,34689,65276
829,281,65276
830,33691,65276
831,49948,77430
832,30102,77430
833,2776,77430
834,1471,77430
835,24437,77430
836,20114,22758
837,44514,22758
838,48922,22758
839,1716,22758
840,37241,22758
841,14459,20981
842,43285,20981
843,30923,20981
844,34200,20981
845,37996,20981
846,15520,246937
847,43485,246937
848,26398,246937
849,3527,246937
850,27029,246937
851,43822,51629
852,48682,51629
853,77,51629
854,45612,51629
855,18167,51629
856,21745,132940
857,7643,132940
858,15508,132940
859,29270,132940
860,33353,132940
861,13736,31384
862,45141,31384
863,13744,31384
864,40858,31384
865,14844,31384
866,39092,25117
867,13646,25117
868,41936,25117
869,2715,25117
870,1652,25117
871,26855,47506
872,22352,47506
873,8485,47506
874,42075,47506
875,36734,47506
876,1523,11139
877,7059,11139
878,22085,11139
879,40551,11139
880,47325,11139
881,49582,162585
882,29180,162585
883,6035,162585
884,37217,162585
885,24568,162585
886,38104,105948
887,8155,105948
888,5489,105948
889,2032,105948
890,2869,105948
891,6286,29630
892,17756,29630
893,9091,29630
894,30608,29630
895,9903,29630
896,9581,134434
897,47434,134434
898,49094,134434
899,2921,134434
900,45848,134434
901,47008,183086
902,26825,183086
903,43533,183086
904,43048,183086
905,6497,183086
906,33832,27053
907,27561,27053
908,11595,27053
909,45084,27053
910,10371,27053
911,36882,125880
912,18457,125880
913,11061,125880
914,98,125880
915,26960,125880
916,33997,96828
917,18812,96828
918,3610,96828
919,7048,96828
920,20532,96828
921,29683,229021
922,13301,229021
923,31313,229021
924,15579,229021
925,31973,229021
926,29620,60648
927,22470,60648
928,6061,60648
929,8211,60648
930,42490,60648
931,37824,134890
932,12909,134890
933,14052,134890
934,22942,134890
935,16253,134890
936,38751,12717
937,5911,12717
938,17652,12717
939,7579,12717
940,38240,12717
941,31242,179783
942,16647,179783
943,44980,179783
944,18467,179783
945,44963,179783
946,13055,122055
947,13744,122055
948,1701,122055
949,15549,122055
950,623,122055
951,30410,613
952,16829,613
953,44233,613
954,31640,613
955,40431,613
956,9236,40393
957,27909,40393
958,25563,40393
959,49717,40393
960,18253,40393
961,10243,250423
962,24488,250423
963,16636,250423
964,32474,250423
965,31415,250423
966,41626,182116
967,12737,182116
968,9217,182116
969,4717,182116
970,15617,182116
971,37195,115305
972,16370,115305
973,26038,115305
974,14666,115305
975,33482,115305
976,38259,119771
977,31700,119771
978,31236,119771
979,38538,119771
980,41922,119771
981,49397,89073
982,49571,89073
983,49501,89073
984,6402,89073
985,16521,89073
986,35613,9726
987,3705,9726
988,19349,9726
989,41964,9726
990,39130,9726
991,13940,15820
992,25689,15820
993,19237,15820
994,2639,15820
995,40296,15820
996,1699,154442
997,10422,154442
998,10490,154442
999,9756,154442
1000,43273,154442
1001,2488,145389
1002,37122,145389
1003,2652,145389
1004,13616,145389
1005,3547,145389
1006,20901,198199
1007,20527,198199
1008,17339,198199
1009,30685,198199
1010,42604,198199
1011,10588,83542
1012,20033,83542
1013,36869,83542
1014,21429,83542
1015,9890,83542
1016,18289,75527
1017,26810,75527
1018,43601,75527
1019,18682,75527
1020,24342,75527
1021,8775,90040
1022,34432,90040
1023,12298,90040
1024,34510,90040
1025,8530,90040
1026,39846,95425
1027,10714,95425
1028,41229,95425
1029,18289,95425
1030,29147,95425
1031,3738,2491
1032,32274,2491
1033,27497,2491
1034,5117,2491
1035,14100,2491
1036,12842,8166
1037,5402,8166
1038,42372,8166
1039,1696,8166
1040,48561,8166
1041,12472,152082
1042,29051,152082
1043,31439,152082
1044,46884,152082
1045,37361,152082
1046,48282,166701
1047,25958,166701
1048,18222,166701
1049,23799,166701
1050,32084,166701
1051,44336,258328
1052,2285,258328
1053,38163,258328
1054,41823,258328
1055,32985,258328
1056,42466,71576
1057,2272,71576
1058,29538,71576
1059,44862,71576
1060,3048,71576
1061,14247,66117
1062,16664,66117
1063,10580,66117
1064,34397,66117
1065,49771,66117
1066,41686,104403
1067,41650,104403
1068,9692,104403
1069,1969,104403
1070,10628,104403
1071,20696,27807
1072,8444,27807
1073,26455,27807
1074,42636,27807
1075,6555,27807
1076,39583,208326
1077,28548,208326
1078,21353,208326
1079,30205,208326
1080,22540,208326
1081,4458,175914
1082,39683,175914
1083,17440,175914
1084,30092,175914
1085,25288,175914
1086,28154,242489
1087,27392,242489
1088,3611,242489
1089,48385,242489
1090,32884,242489
1091,17832,179287
1092,28734,179287
1093,36262,179287
1094,34529,179287
1095,37709,179287
1096,45446,155374
1097,29099,155374
1098,19258,155374
1099,19110,155374
1100,38684,155374
1101,39176,226485
1102,26531,226485
1103,6426,226485
1104,49050,226485
1105,11856,226485
1106,12579,202753
1107,18751,202753
1108,7255,202753
1109,21100,202753
1110,8767,202753
1111,24734,94158
1112,48413,94158
1113,38491,94158
1114,4165,94158
1115,33196,94158
1116,21834,137907
1117,48588,137907
1118,21859,137907
1119,32601,137907
1120,9278,137907
1121,2618,275753
1122,16892,275753
1123,10340,275753
1124,27197,275753
1125,30391,275753
1126,43554,168029
1127,37383,168029
1128,40600,168029
1129,44788,168029
1130,2654,168029
1131,30022,274272
1132,43431,274272
1133,25538,274272
1134,724,274272
1135,10140,274272
1136,2293,148920
1137,17590,148920
1138,46925,148920
1139,8601,148920
1140,41386,148920
1141,15682,268528
1142,4872,268528
1143,17006,268528
1144,29024,268528
1145,20684,268528
1146,20826,236351
1147,10641,236351
1148,41741,236351
1149,49346,236351
1150,4986,236351
1151,28433,65240
1152,49038,65240
1153,46072,65240
1154,20885,65240
1155,23548,65240
1156,1918,32850
1157,35589,32850
1158,18648,32850
1159,10405,32850
1160,42697,32850
1161,49081,175987
1162,20404,175987
1163,18632,175987
1164,24317,175987
1165,19581,175987
1166,48585,61043
1167,769,61043
1168,41370,61043
1169,43443,61043
1170,7779,61043
1171,7812,32396
1172,49966,32396
1173,32749,32396
1174,14099,32396
1175,3109,32396
1176,25188,120305
1177,44585,120305
1178,36461,120305
1179,13406,120305
1180,26903,120305
1181,14656,64909
1182,10710,64909
1183,28980,64909
1184,3365,64909
1185,17022,64909
1186,16385,54744
1187,46213,54744
1188,45807,54744
1189,26144,54744
1190,1402,54744
1191,32397,17814
1192,47416,17814
1193,40565,17814
1194,46781,17814
1195,41764,17814
1196,13361,17741
1197,11869,17741
1198,31262,17741
1199,25748,17741
1200,6807,17741
1201,20574,245475
1202,28141,245475
1203,36665,245475
1204,11622,245475
1205,46104,245475
1206,32271,100918
1207,21436,100918
1208,47440,100918
1209,21521,100918
1210,9614,100918
1211,21356,203728
1212,48845,203728
1213,25536,203728
1214,48336,203728
1215,26385,203728
1216,6592,91516
1217,44332,91516
1218,24278,91516
1219,24727,91516
1220,12255,91516
1221,46867,179869
1222,34711,179869
1223,42137,179869
1224,3207,179869
1225,30770,179869
1226,22928,61706
1227,6924,61706
1228,509,61706
1229,29225,61706
1230,21048,61706
1231,26462,188836
1232,11738,188836
1233,47677,188836
1234,20607,188836
1235,1219,188836
1236,48019,98606
1237,24279,98606
1238,6864,98606
1239,15351,98606
1240,17026,98606
1241,43933,89029
1242,41531,89029
1243,8421,89029
1244,26690,89029
1245,15960,89029
1246,3071,95815
1247,42999,95815
1248,3641,95815
1249,15433,95815
1250,8089,95815
1251,25593,198199
1252,38124,198199
1253,36523,198199
1254,4739,198199
1255,34504,198199
1256,4141,261372
1257,7778,261372
1258,8704,261372
1259,38784,261372
1260,134,261372
1261,46525,248227
1262,44144,248227
1263,43146,248227
1264,23812,248227
1265,46802,248227
1266,21115,262465
1267,20369,262465
1268,40694,262465
1269,27950,262465
1270,5642,262465
1271,23193,124756
1272,19149,124756
1273,21236,124756
1274,16544,124756
1275,34061,124756
1276,4172,180276
1277,34792,180276
1278,39429,180276
1279,48225,180276
1280,31363,180276
1281,37396,224745
1282,29914,224745
1283,31133,224745
1284,4239,224745
1285,34674,224745
1286,15604,32531
1287,17201,32531
1288,19534,32531
1289,22641,32531
1290,44494,32531
1291,30859,188267
1292,31544,188267
1293,42321,188267
1294,49053,188267
1295,230,188267
1296,5022,251001
1297,22995,251001
1298,2112,251001
1299,40553,251001
1300,45308,251001
1301,16576,174649
1302,48510,174649
1303,5379,174649
1304,6632,174649
1305,23653,174649
1306,8128,167826
1307,46791,167826
1308,8986,167826
1309,30411,167826
1310,7683,167826
1311,3901,196268
1312,28832,196268
1313,33661,196268
1314,8529,196268
1315,13159,196268
1316,1742,113200
1317,32849,113200
1318,32468,113200
1319,45059,113200
1320,35470,113200
1321,24557,209820
1322,32220,209820
1323,26184,209820
1324,17818,209820
1325,22319,209820
1326,40363,277115
1327,28627,277115
1328,566,277115
1329,21028,277115
1330,27527,277115
1331,38911,162033
1332,7295,162033
1333,18612,162033
1334,38427,162033
1335,23518,162033
1336,39035,211894
1337,42774,211894
1338,39607,211894
1339,49915,211894
1340,41946,211894
1341,31078,275760
1342,27920,275760
1343,22582,275760
1344,18012,275760
1345,31124,275760
1346,6415,224720
1347,24400,224720
1348,45897,224720
1349,31175,224720
1350,36764,224720
1351,9215,218017
1352,25931,218017
1353,43975,218017
1354,12483,218017
1355,3667,218017
1356,29685,35894
1357,10094,35894
1358,3242,35894
1359,37926,35894
1360,7834,35894
1361,7504,275452
1362,5277,275452
1363,9933,275452
1364,13620,275452
1365,15831,275452
1366,6032,254966
1367,35040,254966
1368,43590,254966
1369,6477,254966
1370,18810,254966
1371,7247,90201
1372,17688,90201
1373,32515,90201
1374,19039,90201
1375,22870,90201
1376,42177,157269
1377,28256,157269
1378,16194,157269
1379,15798,157269
1380,22510,157269
1381,7694,211575
1382,43631,211575
1383,48892,211575
1384,12084,211575
1385,49355,211575
1386,46490,10770
1387,46277,10770
1388,33557,10770
1389,40894,10770
1390,21484,10770
1391,33647,243025
1392,33000,243025
1393,10900,243025
1394,2851,243025
1395,45956,243025
1396,22521,91879
1397,37851,91879
1398,3543,91879
1399,18998,91879
1400,32362,91879
1401,43159,121447
1402,19881,121447
1403,49000,121447
1404,42043,121447
1405,22361,121447
1406,10907,37368
1407,38290,37368
1408,13608,37368
1409,5574,37368
1410,9799,37368
1411,48164,45448
1412,49880,45448
1413,10141,45448
1414,42453,45448
1415,16728,45448
1416,48736,28720
1417,8014,28720
1418,32421,28720
1419,6461,28720
1420,45573,28720
1421,46862,81112
1422,27816,81112
1423,10803,81112
1424,13808,81112
1425,34704,81112
1426,40617,19304
1427,19002,19304
1428,21805,19304
1429,9807,19304
1430,8320,19304
1431,28418,13826
1432,43037,13826
1433,36376,13826
1434,34049,13826
1435,1471,13826
1436,16020,50724
1437,22696,50724
1438,16877,50724
1439,9203,50724
1440,6679,50724
1441,6487,136958
1442,1267,136958
1443,36227,136958
1444,115,136958
1445,28371,136958
1446,40220,51924
1447,307,51924
1448,12822,51924
1449,39856,51924
1450,15792,51924
1451,32353,184955
1452,22167,184955
1453,35750,184955
1454,11663,184955
1455,48151,184955
1456,32056,215927
1457,32261,215927
1458,20094,215927
1459,28028,215927
1460,13452,215927
1461,714,5548
1462,43287,5548
1463,627,5548
1464,13612,5548
1465,11946,5548
1466,15742,149618
1467,17454,149618
1468,6171,149618
1469,40798,149618
1470,27576,149618
1471,26569,114829
1472,44777,114829
1473,4448,114829
1474,15810,114829
1475,2646,114829
1476,46278,113840
1477,34182,113840
1478,6778,113840
1479,25290,113840
1480,40999,113840
1481,26090,105238
1482,4823,105238
1483,39154,105238
1484,37135,105238
1485,4296,105238
1486,36352,19642
1487,28474,19642
1488,38256,19642
1489,804,19642
1490,38128,19642
1491,10205,271352
1492,41738,271352
1493,2997,271352
1494,22992,271352
1495,11254,271352
1496,27208,86335
1497,39229,86335
1498,16642,86335
1499,5240,86335
1500,3816,86335
1501,25513,264501
1502,25827,264501
1503,2842,264501
1504,43997,264501
1505,30160,264501
1506,27865,150908
1507,9348,150908
1508,44213,150908
1509,19080,150908
1510,7005,150908
1511,38090,180499
1512,34656,180499
1513,42257,180499
1514,32347,180499
1515,2370,180499
1516,49158,36446
1517,33047,36446
1518,29928,36446
1519,42499,36446
1520,17419,36446
1521,17908,43026
1522,18146,43026
1523,3515,43026
1524,40240,43026
1525,28326,43026
1526,46822,251924
1527,35614,251924
1528,3028,251924
1529,11417,251924
1530,3782,251924
1531,33789,82998
1532,500,82998
1533,9512,82998
1534,15448,82998
1535,26526,82998
1536,16586,62910
1537,46904,62910
1538,1369,62910
1539,1843,62910
1540,43950,62910
1541,45560,105002
1542,39228,105002
1543,2185,105002
1544,11056,105002
1545,13358,105002
1546,40149,145198
1547,36787,145198
1548,49213,145198
1549,32745,145198
1550,30458,145198
1551,40018,214752
1552,32826,214752
1553,39452,214752
1554,21907,214752
1555,1938,214752
1556,6977,79770
1557,44817,79770
1558,17288,79770
1559,35726,79770
1560,24029,79770
1561,8628,144227
1562,31491,144227
1563,17461,144227
1564,27599,144227
1565,32844,144227
1566,46069,163095
1567,21134,163095
1568,24244,163095
1569,5238,163095
1570,14731,163095
1571,21720,140002
1572,13697,140002
1573,39187,140002
1574,21499,140002
1575,9515,140002
1576,44620,25257
1577,43664,25257
1578,12892,25257
1579,35208,25257
1580,34297,25257
1581,2572,264105
1582,7070,264105
1583,18757,264105
1584,18110,264105
1585,11585,264105
1586,10654,56018
1587,9701,56018
1588,21869,56018
1589,35002,56018
1590,35896,56018
1591,33933,138071
1592,48040,138071
1593,34089,138071
1594,30286,138071
1595,18654,138071
1596,49399,15935
1597,30471,15935
1598,24243,15935
1599,49284,15935
1600,25760,15935
1601,22624,196912
1602,6890,196912
1603,31282,196912
1604,47442,196912
1605,23245,196912
1606,37884,167586
1607,43300,167586
1608,45108,167586
1609,342,167586
1610,15840,167586
1611,26900,4593
1612,33988,4593
1613,29319,4593
1614,10163,4593
1615,28838,4593
1616,25538,148693
1617,14455,148693
1618,42803,148693
1619,34765,148693
1620,41047,148693
1621,40584,188218
1622,4967,188218
1623,14188,188218
1624,21669,188218
1625,48658,188218
1626,41580,155268
1627,24785,155268
1628,18382,155268
1629,46333,155268
1630,18362,155268
1631,27942,114537
1632,28727,114537
1633,36333,114537
1634,12662,114537
1635,34743,114537
1636,8481,204540
1637,23502,204540
1638,4213,204540
1639,12961,204540
1640,26338,204540
1641,15200,63907
1642,22590,63907
1643,40434,63907
1644,8720,63907
1645,15107,63907
1646,15201,161236
1647,1974,161236
1648,3128,161236
1649,20619,161236
1650,37081,161236
1651,49141,135342
1652,44357,135342
1653,13024,135342
1654,9125,135342
1655,24398,135342
1656,32659,254555
1657,13411,254555
1658,7059,254555
1659,37169,254555
1660,40055,254555
1661,17091,73160
1662,20478,73160
1663,945,73160
1664,35061,73160
1665,24980,73160
1666,13375,222146
1667,3678,222146
1668,17565,222146
